Fecha;Linea;Mensaje;Duración
"12.09.2018 11:42:08";P;"Por obras de mejora los trenes no se detienen en Pola y Centro Cívico.";03:25:54
"12.09.2018 08:04:06";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:38:00
"12.09.2018 01:20:10";E;"Servicio limitado entre Pza. de los Virreyes y Boedo";00:01:56
"12.09.2018 00:32:02";B;"Servicio limitado entre Rosas y Dorrego";02:08:01
"12.09.2018 00:10:08";B;"Interrumpida por arrollamiento de persona";00:19:54
"11.09.2018 18:04:03";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";08:56:08
"11.09.2018 18:02:03";A;"Reanuda el servicio entre Perú y San Pedrito";00:00:00
"11.09.2018 17:50:09";A;"Servicio Limitado entre Acoyte y Perú";00:09:54
"11.09.2018 12:28:03";B;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:10:00
"11.09.2018 12:26:02";B;"Interrupción debido a un problema técnico en una formación";00:00:00
"11.09.2018 10:16:08";E;"Servicio con demora";13:51:54
"11.09.2018 07:58:09";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";09:49:56
"11.09.2018 00:36:06";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";01:57:57
"10.09.2018 21:56:03";B;"Ya circula con su frecuencia habitual";00:02:01
"10.09.2018 21:38:03";B;"Servicio con demora debido a un problema técnico";00:16:00
"10.09.2018 10:34:08";E;"Servicio con demora";13:57:56
"10.09.2018 07:52:02";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";16:40:02
"09.09.2018 11:04:08";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";14:41:55
"08.09.2018 07:56:03";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";19:52:01
"07.09.2018 22:18:06";D;"Ya circula con su frecuencia habitual";00:01:58
"07.09.2018 22:06:03";D;"Servicio con demora debido a un problema técnico en una formación";00:09:59
"07.09.2018 20:42:08";E;"Ya circula con su frecuencia habitual";00:01:55
"07.09.2018 20:24:02";E;"Servicio con demora";00:16:01
"07.09.2018 12:56:04";E;"Ya circula con su frecuencia habitual";00:01:58
"07.09.2018 12:20:05";E;"Con demora debido a la atención médica a un usuario a bordo de formación";00:33:57
"07.09.2018 08:00:02";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:54:01
"06.09.2018 22:24:03";E;"Ya circula con su frecuencia habitual";00:01:59
"06.09.2018 21:24:08";E;"Servicio con demora debido a un problema técnico";00:57:59
"06.09.2018 20:22:04";P;"Los trenes ya se detienen en todas las estaciones";00:00:00
"06.09.2018 19:08:03";P;"Los trenes no se detienen en Centro Cívico";01:11:59
"06.09.2018 19:00:03";P;"Servicios limitados: Saguier - Gral. Savio y Saguier - Ana díaz";00:06:04
"06.09.2018 18:56:09";P;"Único destino: General Savio";00:01:54
"06.09.2018 16:58:06";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";09:47:57
"06.09.2018 16:14:06";A;"Servicio con demora";00:42:01
"06.09.2018 16:10:07";A;"Reanuda el servicio entre Perú y San Pedrito";00:01:56
"06.09.2018 15:48:02";A;"Servicio limitado entre las estaciones Flores y Perú";00:20:00
"06.09.2018 15:46:02";A;"Servicio Limitado entre Flores y Perú";00:00:00
"06.09.2018 15:40:02";A;"Servicio liimitado entre las estaciones Flores y Perú";00:04:07
"06.09.2018 15:34:02";A;"Interrupción debido a un problema técnico";00:04:04
"06.09.2018 15:22:02";A;"Servicio Limitado entre Flores y Perú";00:10:05
"06.09.2018 14:52:02";P;"Los trenes ya se detienen en todas las estaciones";00:06:05
"06.09.2018 14:34:07";A;"Servicio con demora debido a un problema técnico";00:46:00
"06.09.2018 14:12:02";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";00:20:01
"06.09.2018 14:08:02";A;"Reanuda el servicio entre Perú y San Pedrito";00:02:05
"06.09.2018 13:34:02";A;"Servicio Limitado entre Flores y Perú";00:31:59
"06.09.2018 13:04:02";C;"Ya circula con su frecuencia habitual";00:00:00
"06.09.2018 12:22:07";C;"Servicio con demora debido a un problema técnico";00:40:01
"06.09.2018 11:34:02";P;"Los trenes no se detienen en Ana María Janer por obras de mejora";03:16:00
"06.09.2018 11:16:07";P;"Los trenes no se detienen en la estación Ana María Janer por obras de mejora";00:16:00
"06.09.2018 08:08:02";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";05:24:06
"06.09.2018 00:22:07";A;"Los trenes no se detienen en Plaza Miserere";02:27:59
"05.09.2018 22:42:04";A;"Los trenes no se detienen en Plaza Miserere";01:38:05
"05.09.2018 22:38:07";A;"Reanuda el servicio entre Perú y San Pedrito";00:02:09
"05.09.2018 18:58:02";A;"Servicio limitado entre San Pedrito y Río de Janeiro";03:38:01
"05.09.2018 18:48:02";A;"Servicio interrumpido";00:08:00
"05.09.2018 08:02:02";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";10:44:05
"04.09.2018 22:38:06";H;"Ya realiza su recorrido completo entre cabeceras";00:00:00
"04.09.2018 22:30:08";H;"Servicio limitado entre Corrientes y Hospitales";00:06:00
"04.09.2018 17:34:02";B;"Ya realiza su recorrido completo entre cabeceras";00:02:06
"04.09.2018 17:14:07";B;"Servicio limitado entre Juan Manuel de Rosas y Carlos Pellegrini";00:18:01
"04.09.2018 16:40:04";B;"Servicio Limitado entre J. M. de Rosas y Medrano";00:31:58
"04.09.2018 16:24:08";B;"Interrumpida por presencia de persona en zona de vías";00:11:55
"04.09.2018 14:42:03";B;"Servicio Limitado entre J. M. de Rosas y Medrano";01:40:05
"04.09.2018 14:30:08";B;"Servicio interrumpido";00:10:02
"04.09.2018 14:18:03";B;"Servicio con demora";00:09:59
"04.09.2018 13:56:08";E;"Ya circula con su frecuencia habitual";00:03:56
"04.09.2018 12:16:03";E;"Servicio con demora debido a un problema técnico";01:37:59
"04.09.2018 07:58:03";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:46:04
"04.09.2018 00:50:07";E;"Servicio con demora debido a un problema técnico";00:17:55
"03.09.2018 23:22:03";D;"Ya circula con su frecuencia habitual";00:02:00
"03.09.2018 23:14:02";P;"Servicio interrumpido por manifestantes que impiden el servicio";01:16:07
"03.09.2018 22:30:02";D;"Servicio con demora debido a un problema técnico";00:50:08
"03.09.2018 20:26:08";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";06:23:54
"03.09.2018 20:20:03";A;"Reanuda el servicio entre Perú y San Pedrito";00:04:00
"03.09.2018 20:08:02";A;"Interrupción debido a la atención médica a un usuario";00:10:00
"03.09.2018 13:12:02";B;"Con demora debido a la atención médica a un usuario a bordo de formación";00:22:06
"03.09.2018 09:42:03";D;"Ya circula con su frecuencia habitual";00:02:04
"03.09.2018 09:28:02";D;"Servicio con demora debido a un problema técnico en una formación";00:12:04
"03.09.2018 08:10:04";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";11:56:04
"02.09.2018 11:06:04";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";14:34:00
"31.08.2018 20:44:03";B;"Ya realiza su recorrido completo entre cabeceras";00:08:05
"31.08.2018 20:28:03";D;"Ya circula con su frecuencia habitual";00:01:59
"31.08.2018 20:00:03";D;"Servicio con demora";00:26:05
"31.08.2018 19:54:04";D;"Ya realiza su recorrido completo entre cabeceras";00:04:00
"31.08.2018 19:52:08";D;"Los trenes no se detienen en Plaza Italia";00:00:00
"31.08.2018 19:30:03";D;"Servicios limitados: Catedral-Agüero y Palermo-Congreso de Tucumán";00:20:01
"31.08.2018 19:16:04";D;"Servicio limitado entre Catedral y Aguero";00:12:03
"31.08.2018 19:12:03";B;"Servicio limitado entre L. N. Alem y Los Incas";01:30:04
"31.08.2018 19:00:02";D;"Los trenes no se detienen en Plaza Italia";00:14:00
"31.08.2018 15:28:02";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";35:56:05
"31.08.2018 15:22:04";A;"Reanuda el servicio entre Perú y San Pedrito";00:03:59
"31.08.2018 15:12:07";A;"Interrumpida debido a la atención médica a un usuario";00:07:55
"31.08.2018 12:16:02";B;"Ya circula con su frecuencia habitual";00:00:00
"31.08.2018 12:06:02";U;"Ya circula con su frecuencia habitual";00:04:08
"31.08.2018 12:02:02";B;"Servicio con demora debido a un problema técnico en una formación";00:12:01
"31.08.2018 11:34:02";E;"Ya circula con su frecuencia habitual";00:02:01
"31.08.2018 11:22:02";U;"Servicio con demora debido a un problema técnico";00:42:01
"31.08.2018 11:16:02";E;"Servicio con demora debido a un problema técnico";00:14:07
"31.08.2018 07:52:08";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";07:17:56
"31.08.2018 00:00:07";E;"Ya circula con su frecuencia habitual";00:00:00
"30.08.2018 22:26:08";E;"Servicio con demora";01:32:01
"30.08.2018 22:24:05";E;"Ya realiza su recorrido completo entre cabeceras";00:00:00
"30.08.2018 22:18:03";E;"Servicio limitado entre Pza. de los Virreyes y San José";00:04:06
"30.08.2018 21:38:02";D;"Ya circula con su frecuencia habitual";00:02:08
"30.08.2018 21:38:02";E;"Ya circula con su frecuencia habitual";00:02:08
"30.08.2018 21:26:04";D;"Servicio con demora por mayor afluencia de usuarios";00:10:05
"30.08.2018 21:04:06";E;"Servicio con demora por mayor afluencia de usuarios";00:32:03
"30.08.2018 20:42:08";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";06:16:01
"30.08.2018 20:38:09";A;"Los trenes ya se detienen en todas las estaciones";00:02:01
"30.08.2018 19:32:03";A;"Los trenes no se detienen en la estación Loria";01:04:00
"30.08.2018 19:10:09";A;"en Loria Los trenes no se detienen";00:19:54
"30.08.2018 14:04:04";E;"Ya circula con su frecuencia habitual";00:03:59
"30.08.2018 13:46:06";E;"Servicio con demora";00:15:57
"30.08.2018 13:18:08";E;"Servicio con demora debido a la atención médica a un usuario";00:25:56
"30.08.2018 12:48:10";D;"Ya circula con su frecuencia habitual";00:01:54
"30.08.2018 12:20:05";D;"Servicio con demora debido a un problema técnico en una formación";00:26:00
"30.08.2018 08:00:15";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";11:07:52
"29.08.2018 21:24:02";B;"Ya circula con su frecuencia habitual";00:02:08
"29.08.2018 21:02:09";B;"Servicio con demora debido a un problema técnico en una formación";00:20:00
"29.08.2018 20:34:04";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"29.08.2018 19:50:09";P;"Servicio interrumpido";00:41:53
"29.08.2018 07:56:11";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:53:51
"29.08.2018 01:12:08";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";01:25:59
"29.08.2018 00:06:04";A;"Servicio Limitado entre Flores y Perú";01:02:03
"28.08.2018 22:22:07";C;"Ya circula con su frecuencia habitual";00:02:00
"28.08.2018 21:44:03";C;"Servicio con demora";00:36:06
"28.08.2018 17:48:08";C;"Ya circula con su frecuencia habitual";00:01:55
"28.08.2018 17:38:02";C;"Servicio con demora";00:08:05
"28.08.2018 17:30:08";C;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:06:01
"28.08.2018 17:24:02";C;"Interrupción debido a un problema técnico en una formación";00:04:02
"28.08.2018 12:34:02";D;"Ya circula con su frecuencia habitual";00:00:00
"28.08.2018 11:56:07";D;"Servicio con demora debido a un problema técnico en una formación";00:36:01
"28.08.2018 07:54:02";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";16:08:00
"28.08.2018 01:36:02";D;"Ya realiza su recorrido completo entre cabeceras";00:00:00
"28.08.2018 01:10:03";D;"Servicio limitado entre Catedral Y Plaza Italia";00:16:04
"28.08.2018 01:02:06";D;"Interrupción debido a un problema técnico en una formación";00:04:08
"27.08.2018 19:46:14";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:01:49
"27.08.2018 19:26:14";P;"Interrupción debido a un problema técnico en una formación";00:17:48
"27.08.2018 08:16:10";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";22:05:52
"26.08.2018 11:06:10";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";14:58:05
"25.08.2018 21:58:02";C;"Con demora por manifestantes que impiden el servicio";00:26:08
"25.08.2018 21:54:16";C;"Interrumpida por manifestantes a bordo de formación";00:00:00
"25.08.2018 08:04:03";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:54:04
"24.08.2018 22:24:13";H;"Ya realiza su recorrido completo entre cabeceras";00:00:00
"24.08.2018 22:12:02";H;"Servicio limitado entre las Heras y Hospitales";00:10:12
"24.08.2018 22:10:02";U;"Servicio limitado entre las Heras y Hospitales";00:00:00
"24.08.2018 18:18:04";E;"Ya circula con su frecuencia habitual";00:01:59
"24.08.2018 17:48:03";E;"Servicio con demora";00:28:18
"24.08.2018 17:46:03";E;"Ya realiza su recorrido completo entre cabeceras";00:00:00
"24.08.2018 16:56:09";E;"Servicio limitado entre Pza. de los Virreyes y Boedo";00:48:04
"24.08.2018 16:52:02";E;"Con demora por una formación detenida debido a un problema técnico";00:02:00
"24.08.2018 16:50:04";B;"Ya realiza su recorrido completo entre cabeceras";00:01:58
"24.08.2018 16:42:11";B;"Servicio limitado entre L. N. Alem y Federico Lacroze";00:05:51
"24.08.2018 08:04:02";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:46:01
"23.08.2018 08:16:14";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:41:49
"22.08.2018 22:40:06";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";04:10:08
"22.08.2018 22:36:02";A;"Ya circula con su frecuencia habitual";00:02:01
"22.08.2018 22:24:09";A;"Servicio con demora";00:10:00
"22.08.2018 22:22:08";A;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:00:00
"22.08.2018 22:16:02";A;"Interrupción debido a la atención médica a un usuario";00:04:13
"22.08.2018 09:02:12";E;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:05:57
"22.08.2018 08:34:02";E;"Interrupción debido a un problema técnico en una formación";00:26:08
"22.08.2018 08:06:09";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";14:07:53
"21.08.2018 23:52:01";D;"Servicio con demora debido a un problema técnico";01:00:11
"21.08.2018 22:44:06";E;"Ya circula con su frecuencia habitual";00:02:02
"21.08.2018 21:34:03";E;"Servicio con demora";01:08:06
"21.08.2018 21:20:05";E;"Servicio limitado entre Pza. de los Virreyes y Boedo";00:12:02
"21.08.2018 21:16:03";E;"Interrupción debido a un problema técnico en una formación";00:02:06
"21.08.2018 21:10:18";E;"Servicio con demora debido a un problema técnico";00:03:54
"21.08.2018 13:12:14";E;"Ya realiza su recorrido completo entre cabeceras";00:03:53
"21.08.2018 13:06:02";E;"Servicio limitado entre Bolívar y Av. La Plata";00:04:00
"21.08.2018 10:48:04";E;"Ya circula con su frecuencia habitual";00:02:05
"21.08.2018 09:52:18";E;"Servicio con demora debido a un problema técnico en una formación";00:53:48
"21.08.2018 08:24:09";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";18:25:58
"20.08.2018 11:04:13";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";16:58:00
"19.08.2018 21:28:13";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";05:03:53
"19.08.2018 21:28:13";H;"Servicio limitado entre las Heras y Hospitales";00:22:00
"18.08.2018 22:32:14";C;"Ya realiza el recorrido completo entre cabeceras";00:02:02
"18.08.2018 22:22:04";C;"Interrumpida debido a la atención médica a un usuario";00:06:10
"18.08.2018 09:10:15";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:07:59
"18.08.2018 09:02:15";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";17:29:53
"18.08.2018 08:30:03";P;"Interrumpida por falta de suministro de energía eléctrica";00:38:12
"17.08.2018 17:08:03";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";09:40:00
"17.08.2018 17:06:04";B;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:05:59
"17.08.2018 17:06:04";C;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:05:59
"17.08.2018 17:06:04";D;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:05:59
"17.08.2018 17:06:04";E;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:05:59
"17.08.2018 17:06:04";H;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:05:59
"17.08.2018 17:06:04";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:05:59
"17.08.2018 17:04:02";A;"Reanuda el servicio entre Perú y San Pedrito";00:02:02
"17.08.2018 16:06:04";A;"Interrumpida por medida de fuerza gremial";00:56:00
"17.08.2018 16:06:04";B;"Interrumpida por medida de fuerza gremial";00:57:58
"17.08.2018 16:06:04";C;"Interrumpida por medida de fuerza gremial";00:57:58
"17.08.2018 16:06:04";D;"Interrumpida por medida de fuerza gremial";00:57:58
"17.08.2018 16:06:04";E;"Interrumpida por medida de fuerza gremial";00:57:58
"17.08.2018 16:06:04";H;"Interrumpida por medida de fuerza gremial";00:57:58
"17.08.2018 16:06:04";P;"Interrumpida por medida de fuerza gremial";00:57:58
"17.08.2018 10:10:03";P;"Reanuda su servicio y realiza el recorrido completo entre cabeceras";00:04:04
"17.08.2018 09:00:04";P;"Interrumpida por causas ajenas a la empresa";01:05:58
"17.08.2018 08:00:09";A;"Por obras en zona de vías: Servicio limitado entre Perú y San Pedrito.";08:03:53
"17.08.2018 00:00:10";E;"Ya circula con su frecuencia habitual";00:00:00
